r,g,b,count,percent,hex_rgb
121,108,108,17,0.0044511473,#796C6C
121,102,102,17,0.0044511473,#796666
121,101,101,17,0.0044511473,#796565
121,93,93,17,0.0044511473,#795D5D
121,92,92,17,0.0044511473,#795C5C
121,89,89,17,0.0044511473,#795959
121,87,87,17,0.0044511473,#795757
121,86,86,17,0.0044511473,#795656
121,82,82,17,0.0044511473,#795252
121,78,78,17,0.0044511473,#794E4E
121,70,70,17,0.0044511473,#794646
121,66,66,17,0.0044511473,#794242
121,63,63,17,0.0044511473,#793F3F
121,59,59,17,0.0044511473,#793B3B
121,53,53,17,0.0044511473,#793535
121,42,42,17,0.0044511473,#792A2A
121,40,40,17,0.0044511473,#792828
121,35,35,17,0.0044511473,#792323
121,32,32,17,0.0044511473,#792020
121,29,29,17,0.0044511473,#791D1D
121,14,14,17,0.0044511473,#790E0E
121,7,7,17,0.0044511473,#790707
121,2,2,17,0.0044511473,#790202
120,45,45,17,0.0044511473,#782D2D
118,105,105,17,0.0044511473,#766969
118,89,89,17,0.0044511473,#765959
118,37,37,17,0.0044511473,#762525
117,114,114,17,0.0044511473,#757272
117,89,89,17,0.0044511473,#755959
117,87,87,17,0.0044511473,#755757
117,20,20,17,0.0044511473,#751414
117,4,4,17,0.0044511473,#750404
117,2,2,17,0.0044511473,#750202
116,109,109,17,0.0044511473,#746D6D
116,108,108,17,0.0044511473,#746C6C
116,105,105,17,0.0044511473,#746969
116,103,103,17,0.0044511473,#746767
116,100,100,17,0.0044511473,#746464
116,98,98,17,0.0044511473,#746262
116,88,88,17,0.0044511473,#745858
116,81,81,17,0.0044511473,#745151
116,78,78,17,0.0044511473,#744E4E
116,77,77,17,0.0044511473,#744D4D
116,68,68,17,0.0044511473,#744444
116,67,67,17,0.0044511473,#744343
116,66,66,17,0.0044511473,#744242
116,61,61,17,0.0044511473,#743D3D
116,60,60,17,0.0044511473,#743C3C
116,59,59,17,0.0044511473,#743B3B
116,58,58,17,0.0044511473,#743A3A
116,57,57,17,0.0044511473,#743939
116,51,51,17,0.0044511473,#743333
116,50,50,17,0.0044511473,#743232
116,49,49,17,0.0044511473,#743131
116,48,48,17,0.0044511473,#743030
116,41,41,17,0.0044511473,#742929
116,40,40,17,0.0044511473,#742828
116,39,39,17,0.0044511473,#742727
116,38,38,17,0.0044511473,#742626
116,37,37,17,0.0044511473,#742525
116,29,29,17,0.0044511473,#741D1D
116,28,28,17,0.0044511473,#741C1C
116,21,21,17,0.0044511473,#741515
116,19,19,17,0.0044511473,#741313
116,12,12,17,0.0044511473,#740C0C
116,11,11,17,0.0044511473,#740B0B
116,2,2,17,0.0044511473,#740202
115,94,94,17,0.0044511473,#735E5E
114,21,21,17,0.0044511473,#721515
113,88,88,17,0.0044511473,#715858
113,14,14,17,0.0044511473,#710E0E
113,95,95,17,0.0044511473,#715F5F
113,85,85,17,0.0044511473,#715555
113,81,81,17,0.0044511473,#715151
113,72,72,17,0.0044511473,#714848
113,59,59,17,0.0044511473,#713B3B
113,50,50,17,0.0044511473,#713232
113,46,46,17,0.0044511473,#712E2E
113,37,37,17,0.0044511473,#712525
113,25,25,17,0.0044511473,#711919
113,20,20,17,0.0044511473,#711414
113,11,11,17,0.0044511473,#710B0B
112,95,95,17,0.0044511473,#705F5F
112,90,90,17,0.0044511473,#705A5A
112,83,83,17,0.0044511473,#705353
112,64,64,17,0.0044511473,#704040
112,36,36,17,0.0044511473,#702424
112,28,28,17,0.0044511473,#701C1C
112,21,21,17,0.0044511473,#701515
112,10,10,17,0.0044511473,#700A0A
112,6,6,17,0.0044511473,#700606
111,106,106,17,0.0044511473,#6F6A6A
111,94,94,17,0.0044511473,#6F5E5E
111,82,82,17,0.0044511473,#6F5252
111,80,80,17,0.0044511473,#6F5050
111,63,63,17,0.0044511473,#6F3F3F
111,61,61,17,0.0044511473,#6F3D3D
111,59,59,17,0.0044511473,#6F3B3B
111,53,53,17,0.0044511473,#6F3535
111,50,50,17,0.0044511473,#6F3232
111,48,48,17,0.0044511473,#6F3030
111,46,46,17,0.0044511473,#6F2E2E
111,31,31,17,0.0044511473,#6F1F1F
111,29,29,17,0.0044511473,#6F1D1D
111,16,16,17,0.0044511473,#6F1010
111,12,12,17,0.0044511473,#6F0C0C
111,3,3,17,0.0044511473,#6F0303
110,107,107,17,0.0044511473,#6E6B6B
109,34,34,17,0.0044511473,#6D2222
109,15,15,17,0.0044511473,#6D0F0F
108,93,93,17,0.0044511473,#6C5D5D
108,83,83,17,0.0044511473,#6C5353
107,34,34,17,0.0044511473,#6B2222
105,98,98,17,0.0044511473,#696262
105,89,89,17,0.0044511473,#695959
105,87,87,17,0.0044511473,#695757
105,85,85,17,0.0044511473,#695555
105,83,83,17,0.0044511473,#695353
105,43,43,17,0.0044511473,#692B2B
105,41,41,17,0.0044511473,#692929
105,33,33,17,0.0044511473,#692121
105,27,27,17,0.0044511473,#691B1B
105,25,25,17,0.0044511473,#691919
105,18,18,17,0.0044511473,#691212
105,16,16,17,0.0044511473,#691010
105,14,14,17,0.0044511473,#690E0E
104,64,64,17,0.0044511473,#684040
104,5,5,17,0.0044511473,#680505
104,4,4,17,0.0044511473,#680404
103,60,60,17,0.0044511473,#673C3C
103,58,58,17,0.0044511473,#673A3A
103,56,56,17,0.0044511473,#673838
103,54,54,17,0.0044511473,#673636
103,8,8,17,0.0044511473,#670808
102,84,84,17,0.0044511473,#665454
102,67,67,17,0.0044511473,#664343
101,72,72,17,0.0044511473,#654848
101,71,71,17,0.0044511473,#654747
101,70,70,17,0.0044511473,#654646
101,62,62,17,0.0044511473,#653E3E
101,58,58,17,0.0044511473,#653A3A
101,57,57,17,0.0044511473,#653939
101,56,56,17,0.0044511473,#653838
101,55,55,17,0.0044511473,#653737
101,54,54,17,0.0044511473,#653636
101,53,53,17,0.0044511473,#653535
101,49,49,17,0.0044511473,#653131
101,39,39,17,0.0044511473,#652727
101,38,38,17,0.0044511473,#652626
101,37,37,17,0.0044511473,#652525
101,36,36,17,0.0044511473,#652424
101,35,35,17,0.0044511473,#652323
101,34,34,17,0.0044511473,#652222
101,22,22,17,0.0044511473,#651616
101,21,21,17,0.0044511473,#651515
101,20,20,17,0.0044511473,#651414
101,19,19,17,0.0044511473,#651313
101,18,18,17,0.0044511473,#651212
101,17,17,17,0.0044511473,#651111
101,12,12,17,0.0044511473,#650C0C
101,11,11,17,0.0044511473,#650B0B
101,10,10,17,0.0044511473,#650A0A
101,5,5,17,0.0044511473,#650505
100,87,87,17,0.0044511473,#645757
100,85,85,17,0.0044511473,#645555
100,83,83,17,0.0044511473,#645353
100,66,66,17,0.0044511473,#644242
100,47,47,17,0.0044511473,#642F2F
100,45,45,17,0.0044511473,#642D2D
100,43,43,17,0.0044511473,#642B2B
100,41,41,17,0.0044511473,#642929
100,13,13,17,0.0044511473,#640D0D
100,11,11,17,0.0044511473,#640B0B
99,25,25,17,0.0044511473,#631919
99,5,5,17,0.0044511473,#630505
99,4,4,17,0.0044511473,#630404
98,95,95,17,0.0044511473,#625F5F
98,80,80,17,0.0044511473,#625050
98,74,74,17,0.0044511473,#624A4A
98,61,61,17,0.0044511473,#623D3D
98,33,33,17,0.0044511473,#622121
98,18,18,17,0.0044511473,#621212
98,14,14,17,0.0044511473,#620E0E
98,3,3,17,0.0044511473,#620303
97,18,18,17,0.0044511473,#611212
97,16,16,17,0.0044511473,#611010
96,74,74,17,0.0044511473,#604A4A
96,30,30,17,0.0044511473,#601E1E
96,23,23,17,0.0044511473,#601717
96,15,15,17,0.0044511473,#600F0F
96,11,11,17,0.0044511473,#600B0B
95,41,41,17,0.0044511473,#5F2929
95,16,16,17,0.0044511473,#5F1010
95,6,6,17,0.0044511473,#5F0606
94,84,84,17,0.0044511473,#5E5454
94,82,82,17,0.0044511473,#5E5252
94,11,11,17,0.0044511473,#5E0B0B
94,2,2,17,0.0044511473,#5E0202
93,86,86,17,0.0044511473,#5D5656
93,65,65,17,0.0044511473,#5D4141
93,35,35,17,0.0044511473,#5D2323
93,26,26,17,0.0044511473,#5D1A1A
93,10,10,17,0.0044511473,#5D0A0A
92,83,83,17,0.0044511473,#5C5353
92,80,80,17,0.0044511473,#5C5050
92,78,78,17,0.0044511473,#5C4E4E
92,75,75,17,0.0044511473,#5C4B4B
92,69,69,17,0.0044511473,#5C4545
92,64,64,17,0.0044511473,#5C4040
91,85,85,17,0.0044511473,#5B5555
91,72,72,17,0.0044511473,#5B4848
91,64,64,17,0.0044511473,#5B4040
91,60,60,17,0.0044511473,#5B3C3C
91,57,57,17,0.0044511473,#5B3939
91,55,55,17,0.0044511473,#5B3737
91,54,54,17,0.0044511473,#5B3636
91,52,52,17,0.0044511473,#5B3434
91,50,50,17,0.0044511473,#5B3232
91,46,46,17,0.0044511473,#5B2E2E
91,45,45,17,0.0044511473,#5B2D2D
91,43,43,17,0.0044511473,#5B2B2B
91,36,36,17,0.0044511473,#5B2424
91,32,32,17,0.0044511473,#5B2020
91,31,31,17,0.0044511473,#5B1F1F
91,29,29,17,0.0044511473,#5B1D1D
91,22,22,17,0.0044511473,#5B1616
91,15,15,17,0.0044511473,#5B0F0F
89,88,88,17,0.0044511473,#595858
90,71,71,17,0.0044511473,#5A4747
90,66,66,17,0.0044511473,#5A4242
90,61,61,17,0.0044511473,#5A3D3D
90,54,54,17,0.0044511473,#5A3636
90,49,49,17,0.0044511473,#5A3131
90,47,47,17,0.0044511473,#5A2F2F
90,42,42,17,0.0044511473,#5A2A2A
90,32,32,17,0.0044511473,#5A2020
90,30,30,17,0.0044511473,#5A1E1E
90,27,27,17,0.0044511473,#5A1B1B
90,23,23,17,0.0044511473,#5A1717
90,14,14,17,0.0044511473,#5A0E0E
89,87,87,17,0.0044511473,#595757
89,83,83,17,0.0044511473,#595353
89,78,78,17,0.0044511473,#594E4E
89,59,59,17,0.0044511473,#593B3B
89,55,55,17,0.0044511473,#593737
89,54,54,17,0.0044511473,#593636
89,53,53,17,0.0044511473,#593535
89,48,48,17,0.0044511473,#593030
89,47,47,17,0.0044511473,#592F2F
89,44,44,17,0.0044511473,#592C2C
89,42,42,17,0.0044511473,#592A2A
89,41,41,17,0.0044511473,#592929
89,40,40,17,0.0044511473,#592828
89,36,36,17,0.0044511473,#592424
89,30,30,17,0.0044511473,#591E1E
89,29,29,17,0.0044511473,#591D1D
89,23,23,17,0.0044511473,#591717
89,12,12,17,0.0044511473,#590C0C
89,10,10,17,0.0044511473,#590A0A
89,2,2,17,0.0044511473,#590202
88,78,78,17,0.0044511473,#584E4E
88,35,35,17,0.0044511473,#582323
88,9,9,17,0.0044511473,#580909
87,64,64,17,0.0044511473,#574040
87,54,54,17,0.0044511473,#573636
87,47,47,17,0.0044511473,#572F2F
87,32,32,17,0.0044511473,#572020
87,11,11,17,0.0044511473,#570B0B
